#1
double DTIE(30661,2)
5592600.0 1
5592611.35575 1
5592611.35575 0
5596200.0 0
5596200.0 1
5596234.78825 1
5596234.78825 0
5599800.0 0
5599800.0 1
5599814.60025 1
5599814.60025 0
5603400.0 0
5603400.0 1
5603427.21775 1
5603427.21775 0
5607000.0 0
5607000.0 1
5607002.884 1
5607002.884 0
5610600.0 0
5610600.0 1
5610606.1285 1
5610606.1285 0
5614200.0 0
5614200.0 1
5614206.1285 1
5614206.1285 0
5617800.0 0
5617800.0 1
5617811.71625 1
5617811.71625 0
5621400.0 0
5621400.0 1
5621412.257 1
5621412.257 0
5635800.0 0
5635800.0 1
5635805.22725 1
5635805.22725 0
5639400.0 0
5639400.0 1
5639429.2005 1
5639429.2005 0
5643000.0 0
5643000.0 1
5643061.46525 1
5643061.46525 0
5646600.0 0
5646600.0 1
5646632.445 1
5646632.445 0
5650200.0 0
5650200.0 1
5650202.884 1
5650202.884 0
5653800.0 0
5653800.0 1
5653817.84475 1
5653817.84475 0
5657400.0 0
5657400.0 1
5657438.03275 1
5657438.03275 0
5661000.0 0
5661000.0 1
5661036.23025 1
5661036.23025 0
5664600.0 0
5664600.0 1
5664639.47475 1
5664639.47475 0
5668200.0 0
5668200.0 1
5668218.746 1
5668218.746 0
5671800.0 0
5671800.0 1
5671812.6175 1
5671812.6175 0
5675400.0 0
5675400.0 1
5675411.35575 1
5675411.35575 0
5679000.0 0
5679000.0 1
5679011.35575 1
5679011.35575 0
5682600.0 0
5682600.0 1
5682634.78825 1
5682634.78825 0
5686200.0 0
5686200.0 1
5686214.60025 1
5686214.60025 0
5689800.0 0
5689800.0 1
5689827.21775 1
5689827.21775 0
5693400.0 0
5693400.0 1
5693402.884 1
5693402.884 0
5697000.0 0
5697000.0 1
5697006.1285 1
5697006.1285 0
5700600.0 0
5700600.0 1
5700606.1285 1
5700606.1285 0
5704200.0 0
5704200.0 1
5704211.71625 1
5704211.71625 0
5707800.0 0
5707800.0 1
5707812.257 1
5707812.257 0
5722200.0 0
5722200.0 1
5722205.22725 1
5722205.22725 0
5725800.0 0
5725800.0 1
5725829.2005 1
5725829.2005 0
5729400.0 0
5729400.0 1
5729461.46525 1
5729461.46525 0
5733000.0 0
5733000.0 1
5733032.445 1
5733032.445 0
5736600.0 0
5736600.0 1
5736602.884 1
5736602.884 0
5740200.0 0
5740200.0 1
5740217.84475 1
5740217.84475 0
5743800.0 0
5743800.0 1
5743838.03275 1
5743838.03275 0
5747400.0 0
5747400.0 1
5747436.23025 1
5747436.23025 0
5751000.0 0
5751000.0 1
5751039.47475 1
5751039.47475 0
5754600.0 0
5754600.0 1
5754618.746 1
5754618.746 0
5758200.0 0
5758200.0 1
5758212.6175 1
5758212.6175 0
5761800.0 0
5761800.0 1
5761811.35575 1
5761811.35575 0
5765400.0 0
5765400.0 1
5765411.35575 1
5765411.35575 0
5769000.0 0
5769000.0 1
5769034.78825 1
5769034.78825 0
5772600.0 0
5772600.0 1
5772614.60025 1
5772614.60025 0
5776200.0 0
5776200.0 1
5776227.21775 1
5776227.21775 0
5779800.0 0
5779800.0 1
5779802.884 1
5779802.884 0
5783400.0 0
5783400.0 1
5783406.1285 1
5783406.1285 0
5787000.0 0
5787000.0 1
5787006.1285 1
5787006.1285 0
5790600.0 0
5790600.0 1
5790611.71625 1
5790611.71625 0
5794200.0 0
5794200.0 1
5794212.257 1
5794212.257 0
5808600.0 0
5808600.0 1
5808605.22725 1
5808605.22725 0
5812200.0 0
5812200.0 1
5812229.2005 1
5812229.2005 0
5815800.0 0
5815800.0 1
5815861.46525 1
5815861.46525 0
5819400.0 0
5819400.0 1
5819432.445 1
5819432.445 0
5823000.0 0
5823000.0 1
5823002.884 1
5823002.884 0
5826600.0 0
5826600.0 1
5826617.84475 1
5826617.84475 0
5830200.0 0
5830200.0 1
5830238.03275 1
5830238.03275 0
5833800.0 0
5833800.0 1
5833836.23025 1
5833836.23025 0
5837400.0 0
5837400.0 1
5837439.47475 1
5837439.47475 0
5841000.0 0
5841000.0 1
5841018.746 1
5841018.746 0
5844600.0 0
5844600.0 1
5844612.6175 1
5844612.6175 0
5848200.0 0
5848200.0 1
5848211.35575 1
5848211.35575 0
5851800.0 0
5851800.0 1
5851811.35575 1
5851811.35575 0
5855400.0 0
5855400.0 1
5855434.78825 1
5855434.78825 0
5859000.0 0
5859000.0 1
5859014.60025 1
5859014.60025 0
5862600.0 0
5862600.0 1
5862627.21775 1
5862627.21775 0
5866200.0 0
5866200.0 1
5866202.884 1
5866202.884 0
5869800.0 0
5869800.0 1
5869806.1285 1
5869806.1285 0
5873400.0 0
5873400.0 1
5873406.1285 1
5873406.1285 0
5877000.0 0
5877000.0 1
5877011.71625 1
5877011.71625 0
5880600.0 0
5880600.0 1
5880612.257 1
5880612.257 0
5895000.0 0
5895000.0 1
5895005.22725 1
5895005.22725 0
5898600.0 0
5898600.0 1
5898629.2005 1
5898629.2005 0
5902200.0 0
5902200.0 1
5902261.46525 1
5902261.46525 0
5905800.0 0
5905800.0 1
5905832.445 1
5905832.445 0
5909400.0 0
5909400.0 1
5909402.884 1
5909402.884 0
5913000.0 0
5913000.0 1
5913017.84475 1
5913017.84475 0
5916600.0 0
5916600.0 1
5916638.03275 1
5916638.03275 0
5920200.0 0
5920200.0 1
5920236.23025 1
5920236.23025 0
5923800.0 0
5923800.0 1
5923839.47475 1
5923839.47475 0
5927400.0 0
5927400.0 1
5927418.746 1
5927418.746 0
5931000.0 0
5931000.0 1
5931012.6175 1
5931012.6175 0
5934600.0 0
5934600.0 1
5934611.35575 1
5934611.35575 0
5938200.0 0
5938200.0 1
5938211.35575 1
5938211.35575 0
5941800.0 0
5941800.0 1
5941834.78825 1
5941834.78825 0
5945400.0 0
5945400.0 1
5945414.60025 1
5945414.60025 0
5949000.0 0
5949000.0 1
5949027.21775 1
5949027.21775 0
5952600.0 0
5952600.0 1
5952602.884 1
5952602.884 0
5956200.0 0
5956200.0 1
5956206.1285 1
5956206.1285 0
5959800.0 0
5959800.0 1
5959806.1285 1
5959806.1285 0
5963400.0 0
5963400.0 1
5963411.71625 1
5963411.71625 0
5967000.0 0
5967000.0 1
5967012.257 1
5967012.257 0
5981400.0 0
5981400.0 1
5981405.22725 1
5981405.22725 0
5985000.0 0
5985000.0 1
5985029.2005 1
5985029.2005 0
5988600.0 0
5988600.0 1
5988661.46525 1
5988661.46525 0
5992200.0 0
5992200.0 1
5992232.445 1
5992232.445 0
5995800.0 0
5995800.0 1
5995802.884 1
5995802.884 0
5999400.0 0
5999400.0 1
5999417.84475 1
5999417.84475 0
6003000.0 0
6003000.0 1
6003038.03275 1
6003038.03275 0
6006600.0 0
6006600.0 1
6006636.23025 1
6006636.23025 0
6010200.0 0
6010200.0 1
6010239.47475 1
6010239.47475 0
6013800.0 0
6013800.0 1
6013818.746 1
6013818.746 0
6017400.0 0
6017400.0 1
6017412.6175 1
6017412.6175 0
6021000.0 0
6021000.0 1
6021011.35575 1
6021011.35575 0
6024600.0 0
6024600.0 1
6024611.35575 1
6024611.35575 0
6028200.0 0
6028200.0 1
6028234.78825 1
6028234.78825 0
6031800.0 0
6031800.0 1
6031814.60025 1
6031814.60025 0
6035400.0 0
6035400.0 1
6035427.21775 1
6035427.21775 0
6039000.0 0
6039000.0 1
6039002.884 1
6039002.884 0
6042600.0 0
6042600.0 1
6042606.1285 1
6042606.1285 0
6046200.0 0
6046200.0 1
6046206.1285 1
6046206.1285 0
6049800.0 0
6049800.0 1
6049811.71625 1
6049811.71625 0
6053400.0 0
6053400.0 1
6053412.257 1
6053412.257 0
6067800.0 0
6067800.0 1
6067805.22725 1
6067805.22725 0
6071400.0 0
6071400.0 1
6071429.2005 1
6071429.2005 0
6075000.0 0
6075000.0 1
6075061.46525 1
6075061.46525 0
6078600.0 0
6078600.0 1
6078632.445 1
6078632.445 0
6082200.0 0
6082200.0 1
6082202.884 1
6082202.884 0
6085800.0 0
6085800.0 1
6085817.84475 1
6085817.84475 0
6089400.0 0
6089400.0 1
6089438.03275 1
6089438.03275 0
6093000.0 0
6093000.0 1
6093036.23025 1
6093036.23025 0
6096600.0 0
6096600.0 1
6096639.47475 1
6096639.47475 0
6100200.0 0
6100200.0 1
6100218.746 1
6100218.746 0
6103800.0 0
6103800.0 1
6103812.6175 1
6103812.6175 0
6107400.0 0
6107400.0 1
6107411.35575 1
6107411.35575 0
6111000.0 0
6111000.0 1
6111011.35575 1
6111011.35575 0
6114600.0 0
6114600.0 1
6114634.78825 1
6114634.78825 0
6118200.0 0
6118200.0 1
6118214.60025 1
6118214.60025 0
6121800.0 0
6121800.0 1
6121827.21775 1
6121827.21775 0
6125400.0 0
6125400.0 1
6125402.884 1
6125402.884 0
6129000.0 0
6129000.0 1
6129006.1285 1
6129006.1285 0
6132600.0 0
6132600.0 1
6132606.1285 1
6132606.1285 0
6136200.0 0
6136200.0 1
6136211.71625 1
6136211.71625 0
6139800.0 0
6139800.0 1
6139812.257 1
6139812.257 0
6154200.0 0
6154200.0 1
6154205.22725 1
6154205.22725 0
6157800.0 0
6157800.0 1
6157829.2005 1
6157829.2005 0
6161400.0 0
6161400.0 1
6161461.46525 1
6161461.46525 0
6165000.0 0
6165000.0 1
6165032.445 1
6165032.445 0
6168600.0 0
6168600.0 1
6168602.884 1
6168602.884 0
6172200.0 0
6172200.0 1
6172217.84475 1
6172217.84475 0
6175800.0 0
6175800.0 1
6175838.03275 1
6175838.03275 0
6179400.0 0
6179400.0 1
6179436.23025 1
6179436.23025 0
6183000.0 0
6183000.0 1
6183039.47475 1
6183039.47475 0
6186600.0 0
6186600.0 1
6186618.746 1
6186618.746 0
6190200.0 0
6190200.0 1
6190212.6175 1
6190212.6175 0
6193800.0 0
6193800.0 1
6193811.35575 1
6193811.35575 0
6197400.0 0
6197400.0 1
6197411.35575 1
6197411.35575 0
6201000.0 0
6201000.0 1
6201034.78825 1
6201034.78825 0
6204600.0 0
6204600.0 1
6204614.60025 1
6204614.60025 0
6208200.0 0
6208200.0 1
6208227.21775 1
6208227.21775 0
6211800.0 0
6211800.0 1
6211802.884 1
6211802.884 0
6215400.0 0
6215400.0 1
6215406.1285 1
6215406.1285 0
6219000.0 0
6219000.0 1
6219006.1285 1
6219006.1285 0
6222600.0 0
6222600.0 1
6222611.71625 1
6222611.71625 0
6226200.0 0
6226200.0 1
6226212.257 1
6226212.257 0
6240600.0 0
6240600.0 1
6240605.22725 1
6240605.22725 0
6244200.0 0
6244200.0 1
6244229.2005 1
6244229.2005 0
6247800.0 0
6247800.0 1
6247861.46525 1
6247861.46525 0
6251400.0 0
6251400.0 1
6251432.445 1
6251432.445 0
6255000.0 0
6255000.0 1
6255002.884 1
6255002.884 0
6258600.0 0
6258600.0 1
6258617.84475 1
6258617.84475 0
6262200.0 0
6262200.0 1
6262238.03275 1
6262238.03275 0
6265800.0 0
6265800.0 1
6265836.23025 1
6265836.23025 0
6269400.0 0
6269400.0 1
6269439.47475 1
6269439.47475 0
6273000.0 0
6273000.0 1
6273018.746 1
6273018.746 0
6276600.0 0
6276600.0 1
6276612.6175 1
6276612.6175 0
6280200.0 0
6280200.0 1
6280211.35575 1
6280211.35575 0
6283800.0 0
6283800.0 1
6283811.35575 1
6283811.35575 0
6287400.0 0
6287400.0 1
6287434.78825 1
6287434.78825 0
6291000.0 0
6291000.0 1
6291014.60025 1
6291014.60025 0
6294600.0 0
6294600.0 1
6294627.21775 1
6294627.21775 0
6298200.0 0
6298200.0 1
6298202.884 1
6298202.884 0
6301800.0 0
6301800.0 1
6301806.1285 1
6301806.1285 0
6305400.0 0
6305400.0 1
6305406.1285 1
6305406.1285 0
6309000.0 0
6309000.0 1
6309011.71625 1
6309011.71625 0
6312600.0 0
6312600.0 1
6312612.257 1
6312612.257 0
6327000.0 0
6327000.0 1
6327005.22725 1
6327005.22725 0
6330600.0 0
6330600.0 1
6330629.2005 1
6330629.2005 0
6334200.0 0
6334200.0 1
6334261.46525 1
6334261.46525 0
6337800.0 0
6337800.0 1
6337832.445 1
6337832.445 0
6341400.0 0
6341400.0 1
6341402.884 1
6341402.884 0
6345000.0 0
6345000.0 1
6345017.84475 1
6345017.84475 0
6348600.0 0
6348600.0 1
6348638.03275 1
6348638.03275 0
6352200.0 0
6352200.0 1
6352236.23025 1
6352236.23025 0
6355800.0 0
6355800.0 1
6355839.47475 1
6355839.47475 0
6359400.0 0
6359400.0 1
6359418.746 1
6359418.746 0
6363000.0 0
6363000.0 1
6363012.6175 1
6363012.6175 0
6366600.0 0
6366600.0 1
6366611.35575 1
6366611.35575 0
6370200.0 0
6370200.0 1
6370211.35575 1
6370211.35575 0
6373800.0 0
6373800.0 1
6373834.78825 1
6373834.78825 0
6377400.0 0
6377400.0 1
6377414.60025 1
6377414.60025 0
6381000.0 0
6381000.0 1
6381027.21775 1
6381027.21775 0
6384600.0 0
6384600.0 1
6384602.884 1
6384602.884 0
6388200.0 0
6388200.0 1
6388206.1285 1
6388206.1285 0
6391800.0 0
6391800.0 1
6391806.1285 1
6391806.1285 0
6395400.0 0
6395400.0 1
6395411.71625 1
6395411.71625 0
6399000.0 0
6399000.0 1
6399012.257 1
6399012.257 0
6413400.0 0
6413400.0 1
6413405.22725 1
6413405.22725 0
6417000.0 0
6417000.0 1
6417029.2005 1
6417029.2005 0
6420600.0 0
6420600.0 1
6420661.46525 1
6420661.46525 0
6424200.0 0
6424200.0 1
6424232.445 1
6424232.445 0
6427800.0 0
6427800.0 1
6427802.884 1
6427802.884 0
6431400.0 0
6431400.0 1
6431417.84475 1
6431417.84475 0
6435000.0 0
6435000.0 1
6435038.03275 1
6435038.03275 0
6438600.0 0
6438600.0 1
6438636.23025 1
6438636.23025 0
6442200.0 0
6442200.0 1
6442239.47475 1
6442239.47475 0
6445800.0 0
6445800.0 1
6445818.746 1
6445818.746 0
6449400.0 0
6449400.0 1
6449412.6175 1
6449412.6175 0
6453000.0 0
6453000.0 1
6453011.35575 1
6453011.35575 0
6456600.0 0
6456600.0 1
6456611.35575 1
6456611.35575 0
6460200.0 0
6460200.0 1
6460234.78825 1
6460234.78825 0
6463800.0 0
6463800.0 1
6463814.60025 1
6463814.60025 0
6467400.0 0
6467400.0 1
6467427.21775 1
6467427.21775 0
6471000.0 0
6471000.0 1
6471002.884 1
6471002.884 0
6474600.0 0
6474600.0 1
6474606.1285 1
6474606.1285 0
6478200.0 0
6478200.0 1
6478206.1285 1
6478206.1285 0
6481800.0 0
6481800.0 1
6481811.71625 1
6481811.71625 0
6485400.0 0
6485400.0 1
6485412.257 1
6485412.257 0
6499800.0 0
6499800.0 1
6499805.22725 1
6499805.22725 0
6503400.0 0
6503400.0 1
6503429.2005 1
6503429.2005 0
6507000.0 0
6507000.0 1
6507061.46525 1
6507061.46525 0
6510600.0 0
6510600.0 1
6510632.445 1
6510632.445 0
6514200.0 0
6514200.0 1
6514202.884 1
6514202.884 0
6517800.0 0
6517800.0 1
6517817.84475 1
6517817.84475 0
6521400.0 0
6521400.0 1
6521438.03275 1
6521438.03275 0
6525000.0 0
6525000.0 1
6525036.23025 1
6525036.23025 0
6528600.0 0
6528600.0 1
6528639.47475 1
6528639.47475 0
6532200.0 0
6532200.0 1
6532218.746 1
6532218.746 0
6535800.0 0
6535800.0 1
6535812.6175 1
6535812.6175 0
6539400.0 0
6539400.0 1
6539411.35575 1
6539411.35575 0
6543000.0 0
6543000.0 1
6543011.35575 1
6543011.35575 0
6546600.0 0
6546600.0 1
6546634.78825 1
6546634.78825 0
6550200.0 0
6550200.0 1
6550214.60025 1
6550214.60025 0
6553800.0 0
6553800.0 1
6553827.21775 1
6553827.21775 0
6557400.0 0
6557400.0 1
6557402.884 1
6557402.884 0
6561000.0 0
6561000.0 1
6561006.1285 1
6561006.1285 0
6564600.0 0
6564600.0 1
6564606.1285 1
6564606.1285 0
6568200.0 0
6568200.0 1
6568211.71625 1
6568211.71625 0
6571800.0 0
6571800.0 1
6571812.257 1
6571812.257 0
6586200.0 0
6586200.0 1
6586205.22725 1
6586205.22725 0
6589800.0 0
6589800.0 1
6589829.2005 1
6589829.2005 0
6593400.0 0
6593400.0 1
6593461.46525 1
6593461.46525 0
6597000.0 0
6597000.0 1
6597032.445 1
6597032.445 0
6600600.0 0
6600600.0 1
6600602.884 1
6600602.884 0
6604200.0 0
6604200.0 1
6604217.84475 1
6604217.84475 0
6607800.0 0
6607800.0 1
6607838.03275 1
6607838.03275 0
6611400.0 0
6611400.0 1
6611436.23025 1
6611436.23025 0
6615000.0 0
6615000.0 1
6615039.47475 1
6615039.47475 0
6618600.0 0
6618600.0 1
6618618.746 1
6618618.746 0
6622200.0 0
6622200.0 1
6622212.6175 1
6622212.6175 0
6625800.0 0
6625800.0 1
6625811.35575 1
6625811.35575 0
6629400.0 0
6629400.0 1
6629411.35575 1
6629411.35575 0
6633000.0 0
6633000.0 1
6633034.78825 1
6633034.78825 0
6636600.0 0
6636600.0 1
6636614.60025 1
6636614.60025 0
6640200.0 0
6640200.0 1
6640227.21775 1
6640227.21775 0
6643800.0 0
6643800.0 1
6643802.884 1
6643802.884 0
6647400.0 0
6647400.0 1
6647406.1285 1
6647406.1285 0
6651000.0 0
6651000.0 1
6651006.1285 1
6651006.1285 0
6654600.0 0
6654600.0 1
6654611.71625 1
6654611.71625 0
6658200.0 0
6658200.0 1
6658212.257 1
6658212.257 0
6672600.0 0
6672600.0 1
6672605.22725 1
6672605.22725 0
6676200.0 0
6676200.0 1
6676229.2005 1
6676229.2005 0
6679800.0 0
6679800.0 1
6679861.46525 1
6679861.46525 0
6683400.0 0
6683400.0 1
6683432.445 1
6683432.445 0
6687000.0 0
6687000.0 1
6687002.884 1
6687002.884 0
6690600.0 0
6690600.0 1
6690617.84475 1
6690617.84475 0
6694200.0 0
6694200.0 1
6694238.03275 1
6694238.03275 0
6697800.0 0
6697800.0 1
6697836.23025 1
6697836.23025 0
6701400.0 0
6701400.0 1
6701439.47475 1
6701439.47475 0
6705000.0 0
6705000.0 1
6705018.746 1
6705018.746 0
6708600.0 0
6708600.0 1
6708612.6175 1
6708612.6175 0
6712200.0 0
6712200.0 1
6712211.35575 1
6712211.35575 0
6715800.0 0
6715800.0 1
6715811.35575 1
6715811.35575 0
6719400.0 0
6719400.0 1
6719434.78825 1
6719434.78825 0
6723000.0 0
6723000.0 1
6723014.60025 1
6723014.60025 0
6726600.0 0
6726600.0 1
6726627.21775 1
6726627.21775 0
6730200.0 0
6730200.0 1
6730202.884 1
6730202.884 0
6733800.0 0
6733800.0 1
6733806.1285 1
6733806.1285 0
6737400.0 0
6737400.0 1
6737406.1285 1
6737406.1285 0
6741000.0 0
6741000.0 1
6741011.71625 1
6741011.71625 0
6744600.0 0
6744600.0 1
6744612.257 1
6744612.257 0
6759000.0 0
6759000.0 1
6759005.22725 1
6759005.22725 0
6762600.0 0
6762600.0 1
6762629.2005 1
6762629.2005 0
6766200.0 0
6766200.0 1
6766261.46525 1
6766261.46525 0
6769800.0 0
6769800.0 1
6769832.445 1
6769832.445 0
6773400.0 0
6773400.0 1
6773402.884 1
6773402.884 0
6777000.0 0
6777000.0 1
6777017.84475 1
6777017.84475 0
6780600.0 0
6780600.0 1
6780638.03275 1
6780638.03275 0
6784200.0 0
6784200.0 1
6784236.23025 1
6784236.23025 0
6787800.0 0
6787800.0 1
6787839.47475 1
6787839.47475 0
6791400.0 0
6791400.0 1
6791418.746 1
6791418.746 0
6795000.0 0
6795000.0 1
6795012.6175 1
6795012.6175 0
6798600.0 0
6798600.0 1
6798611.35575 1
6798611.35575 0
6802200.0 0
6802200.0 1
6802211.35575 1
6802211.35575 0
6805800.0 0
6805800.0 1
6805834.78825 1
6805834.78825 0
6809400.0 0
6809400.0 1
6809414.60025 1
6809414.60025 0
6813000.0 0
6813000.0 1
6813027.21775 1
6813027.21775 0
6816600.0 0
6816600.0 1
6816602.884 1
6816602.884 0
6820200.0 0
6820200.0 1
6820206.1285 1
6820206.1285 0
6823800.0 0
6823800.0 1
6823806.1285 1
6823806.1285 0
6827400.0 0
6827400.0 1
6827411.71625 1
6827411.71625 0
6831000.0 0
6831000.0 1
6831012.257 1
6831012.257 0
6845400.0 0
6845400.0 1
6845405.22725 1
6845405.22725 0
6849000.0 0
6849000.0 1
6849029.2005 1
6849029.2005 0
6852600.0 0
6852600.0 1
6852661.46525 1
6852661.46525 0
6856200.0 0
6856200.0 1
6856232.445 1
6856232.445 0
6859800.0 0
6859800.0 1
6859802.884 1
6859802.884 0
6863400.0 0
6863400.0 1
6863417.84475 1
6863417.84475 0
6867000.0 0
6867000.0 1
6867038.03275 1
6867038.03275 0
6870600.0 0
6870600.0 1
6870636.23025 1
6870636.23025 0
6874200.0 0
6874200.0 1
6874239.47475 1
6874239.47475 0
6877800.0 0
6877800.0 1
6877818.746 1
6877818.746 0
6881400.0 0
6881400.0 1
6881412.6175 1
6881412.6175 0
6885000.0 0
6885000.0 1
6885011.35575 1
6885011.35575 0
6888600.0 0
6888600.0 1
6888611.35575 1
6888611.35575 0
6892200.0 0
6892200.0 1
6892234.78825 1
6892234.78825 0
6895800.0 0
6895800.0 1
6895814.60025 1
6895814.60025 0
6899400.0 0
6899400.0 1
6899427.21775 1
6899427.21775 0
6903000.0 0
6903000.0 1
6903002.884 1
6903002.884 0
6906600.0 0
6906600.0 1
6906606.1285 1
6906606.1285 0
6910200.0 0
6910200.0 1
6910206.1285 1
6910206.1285 0
6913800.0 0
6913800.0 1
6913811.71625 1
6913811.71625 0
6917400.0 0
6917400.0 1
6917412.257 1
6917412.257 0
6931800.0 0
6931800.0 1
6931805.22725 1
6931805.22725 0
6935400.0 0
6935400.0 1
6935429.2005 1
6935429.2005 0
6939000.0 0
6939000.0 1
6939061.46525 1
6939061.46525 0
6942600.0 0
6942600.0 1
6942632.445 1
6942632.445 0
6946200.0 0
6946200.0 1
6946202.884 1
6946202.884 0
6949800.0 0
6949800.0 1
6949817.84475 1
6949817.84475 0
6953400.0 0
6953400.0 1
6953438.03275 1
6953438.03275 0
6957000.0 0
6957000.0 1
6957036.23025 1
6957036.23025 0
6960600.0 0
6960600.0 1
6960639.47475 1
6960639.47475 0
6964200.0 0
6964200.0 1
6964218.746 1
6964218.746 0
6967800.0 0
6967800.0 1
6967812.6175 1
6967812.6175 0
6971400.0 0
6971400.0 1
6971411.35575 1
6971411.35575 0
6975000.0 0
6975000.0 1
6975011.35575 1
6975011.35575 0
6978600.0 0
6978600.0 1
6978634.78825 1
6978634.78825 0
6982200.0 0
6982200.0 1
6982214.60025 1
6982214.60025 0
6985800.0 0
6985800.0 1
6985827.21775 1
6985827.21775 0
6989400.0 0
6989400.0 1
6989402.884 1
6989402.884 0
6993000.0 0
6993000.0 1
6993006.1285 1
6993006.1285 0
6996600.0 0
6996600.0 1
6996606.1285 1
6996606.1285 0
7000200.0 0
7000200.0 1
7000211.71625 1
7000211.71625 0
7003800.0 0
7003800.0 1
7003812.257 1
7003812.257 0
7018200.0 0
7018200.0 1
7018205.22725 1
7018205.22725 0
7021800.0 0
7021800.0 1
7021829.2005 1
7021829.2005 0
7025400.0 0
7025400.0 1
7025461.46525 1
7025461.46525 0
7029000.0 0
7029000.0 1
7029032.445 1
7029032.445 0
7032600.0 0
7032600.0 1
7032602.884 1
7032602.884 0
7036200.0 0
7036200.0 1
7036217.84475 1
7036217.84475 0
7039800.0 0
7039800.0 1
7039838.03275 1
7039838.03275 0
7043400.0 0
7043400.0 1
7043436.23025 1
7043436.23025 0
7047000.0 0
7047000.0 1
7047039.47475 1
7047039.47475 0
7050600.0 0
7050600.0 1
7050618.746 1
7050618.746 0
7054200.0 0
7054200.0 1
7054212.6175 1
7054212.6175 0
7057800.0 0
7057800.0 1
7057811.35575 1
7057811.35575 0
7061400.0 0
7061400.0 1
7061411.35575 1
7061411.35575 0
7065000.0 0
7065000.0 1
7065034.78825 1
7065034.78825 0
7068600.0 0
7068600.0 1
7068614.60025 1
7068614.60025 0
7072200.0 0
7072200.0 1
7072227.21775 1
7072227.21775 0
7075800.0 0
7075800.0 1
7075802.884 1
7075802.884 0
7079400.0 0
7079400.0 1
7079406.1285 1
7079406.1285 0
7083000.0 0
7083000.0 1
7083006.1285 1
7083006.1285 0
7086600.0 0
7086600.0 1
7086611.71625 1
7086611.71625 0
7090200.0 0
7090200.0 1
7090212.257 1
7090212.257 0
7104600.0 0
7104600.0 1
7104605.22725 1
7104605.22725 0
7108200.0 0
7108200.0 1
7108229.2005 1
7108229.2005 0
7111800.0 0
7111800.0 1
7111861.46525 1
7111861.46525 0
7115400.0 0
7115400.0 1
7115432.445 1
7115432.445 0
7119000.0 0
7119000.0 1
7119002.884 1
7119002.884 0
7122600.0 0
7122600.0 1
7122617.84475 1
7122617.84475 0
7126200.0 0
7126200.0 1
7126238.03275 1
7126238.03275 0
7129800.0 0
7129800.0 1
7129836.23025 1
7129836.23025 0
7133400.0 0
7133400.0 1
7133439.47475 1
7133439.47475 0
7137000.0 0
7137000.0 1
7137018.746 1
7137018.746 0
7140600.0 0
7140600.0 1
7140612.6175 1
7140612.6175 0
7144200.0 0
7144200.0 1
7144211.35575 1
7144211.35575 0
7147800.0 0
7147800.0 1
7147811.35575 1
7147811.35575 0
7151400.0 0
7151400.0 1
7151434.78825 1
7151434.78825 0
7155000.0 0
7155000.0 1
7155014.60025 1
7155014.60025 0
7158600.0 0
7158600.0 1
7158627.21775 1
7158627.21775 0
7162200.0 0
7162200.0 1
7162202.884 1
7162202.884 0
7165800.0 0
7165800.0 1
7165806.1285 1
7165806.1285 0
7169400.0 0
7169400.0 1
7169406.1285 1
7169406.1285 0
7173000.0 0
7173000.0 1
7173011.71625 1
7173011.71625 0
7176600.0 0
7176600.0 1
7176612.257 1
7176612.257 0
7191000.0 0
7191000.0 1
7191005.22725 1
7191005.22725 0
7194600.0 0
7194600.0 1
7194629.2005 1
7194629.2005 0
7198200.0 0
7198200.0 1
7198261.46525 1
7198261.46525 0
7201800.0 0
7201800.0 1
7201832.445 1
7201832.445 0
7205400.0 0
7205400.0 1
7205402.884 1
7205402.884 0
7209000.0 0
7209000.0 1
7209017.84475 1
7209017.84475 0
7212600.0 0
7212600.0 1
7212638.03275 1
7212638.03275 0
7216200.0 0
7216200.0 1
7216236.23025 1
7216236.23025 0
7219800.0 0
7219800.0 1
7219839.47475 1
7219839.47475 0
7223400.0 0
7223400.0 1
7223418.746 1
7223418.746 0
7227000.0 0
7227000.0 1
7227012.6175 1
7227012.6175 0
7230600.0 0
7230600.0 1
7230611.35575 1
7230611.35575 0
7234200.0 0
7234200.0 1
7234211.35575 1
7234211.35575 0
7237800.0 0
7237800.0 1
7237834.78825 1
7237834.78825 0
7241400.0 0
7241400.0 1
7241414.60025 1
7241414.60025 0
7245000.0 0
7245000.0 1
7245027.21775 1
7245027.21775 0
7248600.0 0
7248600.0 1
7248602.884 1
7248602.884 0
7252200.0 0
7252200.0 1
7252206.1285 1
7252206.1285 0
7255800.0 0
7255800.0 1
7255806.1285 1
7255806.1285 0
7259400.0 0
7259400.0 1
7259411.71625 1
7259411.71625 0
7263000.0 0
7263000.0 1
7263012.257 1
7263012.257 0
7277400.0 0
7277400.0 1
7277405.22725 1
7277405.22725 0
7281000.0 0
7281000.0 1
7281029.2005 1
7281029.2005 0
7284600.0 0
7284600.0 1
7284661.46525 1
7284661.46525 0
7288200.0 0
7288200.0 1
7288232.445 1
7288232.445 0
7291800.0 0
7291800.0 1
7291802.884 1
7291802.884 0
7295400.0 0
7295400.0 1
7295417.84475 1
7295417.84475 0
7299000.0 0
7299000.0 1
7299038.03275 1
7299038.03275 0
7302600.0 0
7302600.0 1
7302636.23025 1
7302636.23025 0
7306200.0 0
7306200.0 1
7306239.47475 1
7306239.47475 0
7309800.0 0
